sigla_uf,nome_municipio,codigo_ibge,descricao_sexo,capital,n,candidaturas
RS,SERAFINA CORRÊA,4320404,MASCULINO,0,2,2
RS,SÉRIO,4320453,MASCULINO,0,2,2
RS,SERTÃO,4320503,MASCULINO,0,3,3
RS,SERTÃO SANTANA,4320552,MASCULINO,0,2,2
RS,SETE DE SETEMBRO,4320578,FEMININO,0,1,1
RS,SETE DE SETEMBRO,4320578,MASCULINO,0,1,1
RS,SEVERIANO DE ALMEIDA,4320602,MASCULINO,0,1,1
RS,SILVEIRA MARTINS,4320651,FEMININO,0,1,1
RS,SILVEIRA MARTINS,4320651,MASCULINO,0,1,1
RS,SINIMBU,4320677,FEMININO,0,1,1
RS,SINIMBU,4320677,MASCULINO,0,2,2
RS,SOBRADINHO,4320701,MASCULINO,0,3,3
RS,SOLEDADE,4320800,FEMININO,0,1,1
RS,SOLEDADE,4320800,MASCULINO,0,2,2
RS,TABAÍ,4320859,MASCULINO,0,4,4
RS,TAPEJARA,4320909,MASCULINO,0,2,2
RS,TAPERA,4321006,MASCULINO,0,3,3
RS,TAPES,4321105,MASCULINO,0,3,3
RS,TAQUARA,4321204,FEMININO,0,2,2
RS,TAQUARA,4321204,MASCULINO,0,2,2
RS,TAQUARI,4321303,MASCULINO,0,2,2
RS,TAQUARUÇU DO SUL,4321329,MASCULINO,0,4,4
RS,TAVARES,4321352,FEMININO,0,1,1
RS,TAVARES,4321352,MASCULINO,0,1,1
RS,TENENTE PORTELA,4321402,FEMININO,0,1,1
RS,TENENTE PORTELA,4321402,MASCULINO,0,1,1
RS,TERRA DE AREIA,4321436,MASCULINO,0,2,2
RS,TEUTÔNIA,4321451,MASCULINO,0,3,3
RS,TIO HUGO,4321469,MASCULINO,0,2,2
RS,TIRADENTES DO SUL,4321477,MASCULINO,0,2,2
RS,TOROPI,4321493,MASCULINO,0,2,2
RS,TORRES,4321501,MASCULINO,0,5,5
RS,TRAMANDAÍ,4321600,FEMININO,0,1,1
RS,TRAMANDAÍ,4321600,MASCULINO,0,4,4
RS,TRAVESSEIRO,4321626,MASCULINO,0,3,3
RS,TRÊS ARROIOS,4321634,MASCULINO,0,1,1
RS,TRÊS CACHOEIRAS,4321667,MASCULINO,0,2,2
RS,TRÊS COROAS,4321709,MASCULINO,0,5,5
RS,TRÊS DE MAIO,4321808,MASCULINO,0,2,2
RS,TRÊS FORQUILHAS,4321832,FEMININO,0,1,1
RS,TRÊS FORQUILHAS,4321832,MASCULINO,0,1,1
RS,TRÊS PALMEIRAS,4321857,MASCULINO,0,2,2
RS,TRÊS PASSOS,4321907,MASCULINO,0,4,4
RS,TRINDADE DO SUL,4321956,MASCULINO,0,2,2
RS,TRIUNFO,4322004,MASCULINO,0,6,6
RS,TUCUNDUVA,4322103,MASCULINO,0,3,3
RS,TUNAS,4322152,MASCULINO,0,2,2
RS,TUPANCI DO SUL,4322186,MASCULINO,0,3,3
RS,TUPANCIRETÃ,4322202,MASCULINO,0,3,3
RS,TUPANDI,4322251,MASCULINO,0,2,2
RS,TUPARENDI,4322301,MASCULINO,0,1,1
RS,TURUÇU,4322327,FEMININO,0,1,1
RS,TURUÇU,4322327,MASCULINO,0,2,2
RS,UBIRETAMA,4322343,MASCULINO,0,3,3
RS,UNIÃO DA SERRA,4322350,MASCULINO,0,3,3
RS,UNISTALDA,4322376,MASCULINO,0,2,2
RS,URUGUAIANA,4322400,FEMININO,0,1,1
RS,URUGUAIANA,4322400,MASCULINO,0,5,5
RS,VACARIA,4322509,MASCULINO,0,4,4
RS,VALE DO SOL,4322533,MASCULINO,0,2,2
RS,VALE REAL,4322541,MASCULINO,0,2,2
RS,VALE VERDE,4322525,MASCULINO,0,2,2
RS,VANINI,4322558,MASCULINO,0,2,2
RS,VENÂNCIO AIRES,4322608,MASCULINO,0,2,2
RS,VERA CRUZ,4322707,FEMININO,0,1,1
RS,VERA CRUZ,4322707,MASCULINO,0,3,3
RS,VERANÓPOLIS,4322806,MASCULINO,0,1,1
RS,VESPASIANO CORRÊA,4322855,MASCULINO,0,2,2
RS,VIADUTOS,4322905,FEMININO,0,1,1
RS,VIADUTOS,4322905,MASCULINO,0,1,1
RS,VIAMÃO,4323002,MASCULINO,0,7,7
RS,VICENTE DUTRA,4323101,MASCULINO,0,2,2
RS,VICTOR GRAEFF,4323200,MASCULINO,0,2,2
RS,VILA FLORES,4323309,MASCULINO,0,2,2
RS,VILA LÂNGARO,4323358,MASCULINO,0,2,2
RS,VILA MARIA,4323408,MASCULINO,0,2,2
RS,VILA NOVA DO SUL,4323457,MASCULINO,0,2,2
RS,VISTA ALEGRE,4323507,MASCULINO,0,2,2
RS,VISTA ALEGRE DO PRATA,4323606,MASCULINO,0,2,2
RS,VISTA GAÚCHA,4323705,MASCULINO,0,2,2
RS,VITÓRIA DAS MISSÕES,4323754,MASCULINO,0,2,2
RS,WESTFÁLIA,4323770,MASCULINO,0,2,2
RS,XANGRI-LÁ,4323804,MASCULINO,0,4,4
SC,ABDON BATISTA,4200051,MASCULINO,0,2,2
SC,ABELARDO LUZ,4200101,MASCULINO,0,4,4
SC,AGROLÂNDIA,4200200,FEMININO,0,1,1
SC,AGROLÂNDIA,4200200,MASCULINO,0,5,5
SC,AGRONÔMICA,4200309,MASCULINO,0,3,3
SC,ÁGUA DOCE,4200408,FEMININO,0,1,1
SC,ÁGUA DOCE,4200408,MASCULINO,0,2,2
SC,ÁGUAS DE CHAPECÓ,4200507,MASCULINO,0,2,2
SC,ÁGUAS FRIAS,4200556,MASCULINO,0,2,2
SC,ÁGUAS MORNAS,4200606,MASCULINO,0,3,3
SC,ALFREDO WAGNER,4200705,MASCULINO,0,2,2
SC,ALTO BELA VISTA,4200754,MASCULINO,0,2,2
SC,ANCHIETA,4200804,MASCULINO,0,3,3
SC,ANGELINA,4200903,FEMININO,0,1,1
SC,ANGELINA,4200903,MASCULINO,0,2,2
SC,ANITA GARIBALDI,4201000,MASCULINO,0,4,4
SC,ANITÁPOLIS,4201109,FEMININO,0,1,1
SC,ANITÁPOLIS,4201109,MASCULINO,0,1,1
SC,ANTÔNIO CARLOS,4201208,MASCULINO,0,2,2
SC,APIÚNA,4201257,FEMININO,0,1,1
SC,APIÚNA,4201257,MASCULINO,0,2,2
SC,ARABUTÃ,4201273,FEMININO,0,1,1
SC,ARABUTÃ,4201273,MASCULINO,0,2,2
SC,ARAQUARI,4201307,MASCULINO,0,2,2
SC,ARARANGUÁ,4201406,MASCULINO,0,5,5
SC,ARMAZÉM,4201505,MASCULINO,0,2,2
SC,ARROIO TRINTA,4201604,MASCULINO,0,2,2
SC,ARVOREDO,4201653,MASCULINO,0,3,3
SC,ASCURRA,4201703,MASCULINO,0,3,3
SC,ATALANTA,4201802,MASCULINO,0,2,2
SC,AURORA,4201901,MASCULINO,0,2,2
SC,BALNEÁRIO ARROIO DO SILVA,4201950,MASCULINO,0,3,3
SC,BALNEÁRIO BARRA DO SUL,4202057,MASCULINO,0,5,5
SC,BALNEÁRIO CAMBORIÚ,4202008,MASCULINO,0,6,6
SC,BALNEÁRIO GAIVOTA,4202073,MASCULINO,0,5,5
SC,BALNEÁRIO PIÇARRAS,4212809,MASCULINO,0,3,3
SC,BALNEÁRIO RINCÃO,4220000,MASCULINO,0,2,2
SC,BANDEIRANTE,4202081,FEMININO,0,1,1
SC,BANDEIRANTE,4202081,MASCULINO,0,2,2
SC,BARRA BONITA,4202099,MASCULINO,0,1,1
SC,BARRA VELHA,4202107,MASCULINO,0,6,6
SC,BELA VISTA DO TOLDO,4202131,MASCULINO,0,2,2
SC,BELMONTE,4202156,MASCULINO,0,3,3
SC,BENEDITO NOVO,4202206,FEMININO,0,2,2
SC,BIGUAÇU,4202305,FEMININO,0,1,1
SC,BIGUAÇU,4202305,MASCULINO,0,6,6
SC,BLUMENAU,4202404,FEMININO,0,3,3
SC,BLUMENAU,4202404,MASCULINO,0,9,9
SC,BOCAINA DO SUL,4202438,FEMININO,0,1,1
SC,BOCAINA DO SUL,4202438,MASCULINO,0,1,1
SC,BOM JARDIM DA SERRA,4202503,FEMININO,0,1,1
SC,BOM JARDIM DA SERRA,4202503,MASCULINO,0,3,3
SC,BOM JESUS,4202537,MASCULINO,0,3,3
SC,BOM JESUS DO OESTE,4202578,MASCULINO,0,2,2
SC,BOM RETIRO,4202602,MASCULINO,0,3,3
SC,BOMBINHAS,4202453,MASCULINO,0,3,3
SC,BOTUVERÁ,4202701,MASCULINO,0,2,2
SC,BRAÇO DO NORTE,4202800,MASCULINO,0,2,2
SC,BRAÇO DO TROMBUDO,4202859,MASCULINO,0,4,4
SC,BRUNÓPOLIS,4202875,FEMININO,0,1,1
SC,BRUNÓPOLIS,4202875,MASCULINO,0,2,2
SC,BRUSQUE,4202909,MASCULINO,0,6,6
SC,CAÇADOR,4203006,FEMININO,0,1,1
SC,CAÇADOR,4203006,MASCULINO,0,3,3
SC,CAIBI,4203105,MASCULINO,0,2,2
SC,CALMON,4203154,MASCULINO,0,3,3
SC,CAMBORIÚ,4203204,FEMININO,0,2,2
SC,CAMBORIÚ,4203204,MASCULINO,0,2,2
SC,CAMPO ALEGRE,4203303,FEMININO,0,1,1
SC,CAMPO ALEGRE,4203303,MASCULINO,0,2,2
SC,CAMPO BELO DO SUL,4203402,MASCULINO,0,4,4
SC,CAMPO ERÊ,4203501,FEMININO,0,3,3
SC,CAMPO ERÊ,4203501,MASCULINO,0,2,2
SC,CAMPOS NOVOS,4203600,MASCULINO,0,2,2
SC,CANELINHA,4203709,MASCULINO,0,3,3
SC,CANOINHAS,4203808,FEMININO,0,1,1
SC,CANOINHAS,4203808,MASCULINO,0,2,2
SC,CAPÃO ALTO,4203253,FEMININO,0,1,1
SC,CAPÃO ALTO,4203253,MASCULINO,0,1,1
SC,CAPINZAL,4203907,MASCULINO,0,3,3
SC,CAPIVARI DE BAIXO,4203956,MASCULINO,0,4,4
SC,CATANDUVAS,4204004,FEMININO,0,2,2
SC,CATANDUVAS,4204004,MASCULINO,0,2,2
SC,CAXAMBU DO SUL,4204103,MASCULINO,0,2,2
SC,CELSO RAMOS,4204152,MASCULINO,0,2,2
SC,CERRO NEGRO,4204178,MASCULINO,0,2,2
SC,CHAPADÃO DO LAGEADO,4204194,MASCULINO,0,2,2
SC,CHAPECÓ,4204202,FEMININO,0,1,1
SC,CHAPECÓ,4204202,MASCULINO,0,6,6
SC,COCAL DO SUL,4204251,FEMININO,0,1,1
SC,COCAL DO SUL,4204251,MASCULINO,0,2,2
SC,CONCÓRDIA,4204301,FEMININO,0,1,1
SC,CONCÓRDIA,4204301,MASCULINO,0,3,3
SC,CORDILHEIRA ALTA,4204350,MASCULINO,0,2,2
SC,CORONEL FREITAS,4204400,MASCULINO,0,2,2
SC,CORONEL MARTINS,4204459,MASCULINO,0,2,2
SC,CORREIA PINTO,4204558,MASCULINO,0,3,3
SC,CORUPÁ,4204509,FEMININO,0,2,2
SC,CORUPÁ,4204509,MASCULINO,0,1,1
SC,CRICIÚMA,4204608,FEMININO,0,1,1
SC,CRICIÚMA,4204608,MASCULINO,0,6,6
SC,CUNHA PORÃ,4204707,FEMININO,0,1,1
SC,CUNHA PORÃ,4204707,MASCULINO,0,2,2
SC,CUNHATAÍ,4204756,MASCULINO,0,2,2
SC,CURITIBANOS,4204806,MASCULINO,0,3,3
SC,DESCANSO,4204905,MASCULINO,0,3,3
SC,DIONÍSIO CERQUEIRA,4205001,MASCULINO,0,2,2
SC,DONA EMMA,4205100,FEMININO,0,1,1
SC,DONA EMMA,4205100,MASCULINO,0,2,2
SC,DOUTOR PEDRINHO,4205159,FEMININO,0,1,1
SC,DOUTOR PEDRINHO,4205159,MASCULINO,0,1,1
SC,ENTRE RIOS,4205175,MASCULINO,0,3,3
SC,ERMO,4205191,MASCULINO,0,2,2
SC,ERVAL VELHO,4205209,MASCULINO,0,2,2
SC,FAXINAL DOS GUEDES,4205308,MASCULINO,0,4,4
SC,FLOR DO SERTÃO,4205357,MASCULINO,0,2,2
SC,FLORIANÓPOLIS,4205407,FEMININO,1,2,2
SC,FLORIANÓPOLIS,4205407,MASCULINO,1,8,8
SC,FORMOSA DO SUL,4205431,MASCULINO,0,3,3
SC,FORQUILHINHA,4205456,MASCULINO,0,5,5
SC,FRAIBURGO,4205506,FEMININO,0,2,2
SC,FRAIBURGO,4205506,MASCULINO,0,3,3
SC,FREI ROGÉRIO,4205555,FEMININO,0,1,1
SC,FREI ROGÉRIO,4205555,MASCULINO,0,2,2
SC,GALVÃO,4205605,FEMININO,0,1,1
SC,GALVÃO,4205605,MASCULINO,0,1,1
SC,GAROPABA,4205704,MASCULINO,0,6,6
SC,GARUVA,4205803,MASCULINO,0,3,3
SC,GASPAR,4205902,MASCULINO,0,5,5
SC,GOVERNADOR CELSO RAMOS,4206009,FEMININO,0,1,1
SC,GOVERNADOR CELSO RAMOS,4206009,MASCULINO,0,1,1
SC,GRÃO-PARÁ,4206108,MASCULINO,0,2,2
SC,GRAVATAL,4206207,MASCULINO,0,4,4
SC,GUABIRUBA,4206306,MASCULINO,0,3,3
SC,GUARACIABA,4206405,MASCULINO,0,3,3
SC,GUARAMIRIM,4206504,MASCULINO,0,3,3
SC,GUARUJÁ DO SUL,4206603,MASCULINO,0,2,2
SC,GUATAMBÚ,4206652,FEMININO,0,1,1
SC,GUATAMBÚ,4206652,MASCULINO,0,2,2
SC,HERVAL D'OESTE,4206702,MASCULINO,0,5,5
SC,IBIAM,4206751,MASCULINO,0,2,2
SC,IBICARÉ,4206801,MASCULINO,0,2,2
SC,IBIRAMA,4206900,MASCULINO,0,2,2
SC,IÇARA,4207007,FEMININO,0,1,1
SC,IÇARA,4207007,MASCULINO,0,2,2
SC,ILHOTA,4207106,MASCULINO,0,2,2
SC,IMARUÍ,4207205,MASCULINO,0,9,9
SC,IMBITUBA,4207304,FEMININO,0,3,3
SC,IMBITUBA,4207304,MASCULINO,0,2,2
SC,IMBUIA,4207403,MASCULINO,0,2,2
SC,INDAIAL,4207502,FEMININO,0,1,1
SC,INDAIAL,4207502,MASCULINO,0,3,3
SC,IOMERÊ,4207577,FEMININO,0,1,1
SC,IOMERÊ,4207577,MASCULINO,0,1,1
SC,IPIRA,4207601,MASCULINO,0,2,2
SC,IPORÃ DO OESTE,4207650,MASCULINO,0,2,2
SC,IPUAÇU,4207684,FEMININO,0,1,1
SC,IPUAÇU,4207684,MASCULINO,0,1,1
SC,IPUMIRIM,4207700,MASCULINO,0,2,2
SC,IRACEMINHA,4207759,MASCULINO,0,2,2
SC,IRANI,4207809,MASCULINO,0,3,3
SC,IRATI,4207858,MASCULINO,0,2,2
SC,IRINEÓPOLIS,4207908,MASCULINO,0,2,2
SC,ITÁ,4208005,MASCULINO,0,2,2
SC,ITAIÓPOLIS,4208104,MASCULINO,0,4,4
SC,ITAJAÍ,4208203,MASCULINO,0,5,5
SC,ITAPEMA,4208302,FEMININO,0,1,1
SC,ITAPEMA,4208302,MASCULINO,0,3,3
SC,ITAPIRANGA,4208401,MASCULINO,0,2,2
SC,ITAPOÁ,4208450,MASCULINO,0,6,6
SC,ITUPORANGA,4208500,MASCULINO,0,2,2
SC,JABORÁ,4208609,MASCULINO,0,3,3
SC,JACINTO MACHADO,4208708,FEMININO,0,1,1
SC,JACINTO MACHADO,4208708,MASCULINO,0,1,1
SC,JAGUARUNA,4208807,FEMININO,0,1,1
SC,JAGUARUNA,4208807,MASCULINO,0,4,4
SC,JARAGUÁ DO SUL,4208906,MASCULINO,0,3,3
SC,JARDINÓPOLIS,4208955,MASCULINO,0,2,2
SC,JOAÇABA,4209003,MASCULINO,0,4,4
SC,JOINVILLE,4209102,FEMININO,0,2,2
SC,JOINVILLE,4209102,MASCULINO,0,13,13
SC,JOSÉ BOITEUX,4209151,MASCULINO,0,2,2
SC,JUPIÁ,4209177,MASCULINO,0,3,3
SC,LACERDÓPOLIS,4209201,MASCULINO,0,2,2
SC,LAGES,4209300,FEMININO,0,1,1
SC,LAGES,4209300,MASCULINO,0,5,5
SC,LAGUNA,4209409,MASCULINO,0,6,6
SC,LAJEADO GRANDE,4209458,MASCULINO,0,3,3
SC,LAURENTINO,4209508,MASCULINO,0,2,2
SC,LAURO MÜLLER,4209607,FEMININO,0,1,1
SC,LAURO MÜLLER,4209607,MASCULINO,0,2,2
SC,LEBON RÉGIS,4209706,MASCULINO,0,3,3
SC,LEOBERTO LEAL,4209805,MASCULINO,0,2,2
SC,LINDÓIA DO SUL,4209854,MASCULINO,0,3,3
SC,LONTRAS,4209904,MASCULINO,0,2,2
SC,LUÍS ALVES,4210001,MASCULINO,0,2,2
SC,LUZERNA,4210035,MASCULINO,0,2,2
SC,MACIEIRA,4210050,MASCULINO,0,3,3
SC,MAFRA,4210100,FEMININO,0,1,1
SC,MAFRA,4210100,MASCULINO,0,6,6
SC,MAJOR GERCINO,4210209,MASCULINO,0,2,2
SC,MAJOR VIEIRA,4210308,FEMININO,0,1,1
SC,MAJOR VIEIRA,4210308,MASCULINO,0,2,2
SC,MARACAJÁ,4210407,MASCULINO,0,2,2
SC,MARAVILHA,4210506,MASCULINO,0,2,2
SC,MAREMA,4210555,MASCULINO,0,2,2
SC,MASSARANDUBA,4210605,MASCULINO,0,3,3
SC,MATOS COSTA,4210704,FEMININO,0,1,1
SC,MATOS COSTA,4210704,MASCULINO,0,1,1
SC,MELEIRO,4210803,MASCULINO,0,3,3
SC,MIRIM DOCE,4210852,FEMININO,0,1,1
SC,MIRIM DOCE,4210852,MASCULINO,0,1,1
SC,MODELO,4210902,MASCULINO,0,2,2
SC,MONDAÍ,4211009,MASCULINO,0,2,2
SC,MONTE CARLO,4211058,FEMININO,0,1,1
SC,MONTE CARLO,4211058,MASCULINO,0,1,1
SC,MONTE CASTELO,4211108,FEMININO,0,1,1
SC,MONTE CASTELO,4211108,MASCULINO,0,2,2
SC,MORRO DA FUMAÇA,4211207,MASCULINO,0,2,2
SC,MORRO GRANDE,4211256,MASCULINO,0,1,1
SC,NAVEGANTES,4211306,FEMININO,0,1,1
SC,NAVEGANTES,4211306,MASCULINO,0,8,8
SC,NOVA ERECHIM,4211405,MASCULINO,0,3,3
SC,NOVA ITABERABA,4211454,MASCULINO,0,3,3
SC,NOVA TRENTO,4211504,MASCULINO,0,3,3
SC,NOVA VENEZA,4211603,MASCULINO,0,2,2
SC,NOVO HORIZONTE,4211652,MASCULINO,0,3,3
SC,ORLEANS,4211702,MASCULINO,0,3,3
SC,OTACÍLIO COSTA,4211751,MASCULINO,0,2,2
SC,OURO,4211801,MASCULINO,0,2,2
SC,OURO VERDE,4211850,FEMININO,0,2,2
SC,OURO VERDE,4211850,MASCULINO,0,1,1
SC,PAIAL,4211876,MASCULINO,0,3,3
SC,PAINEL,4211892,FEMININO,0,1,1
SC,PAINEL,4211892,MASCULINO,0,2,2
SC,PALHOÇA,4211900,MASCULINO,0,7,7
SC,PALMA SOLA,4212007,MASCULINO,0,3,3
SC,PALMEIRA,4212056,FEMININO,0,1,1
SC,PALMEIRA,4212056,MASCULINO,0,2,2
SC,PALMITOS,4212106,MASCULINO,0,2,2
SC,PAPANDUVA,4212205,MASCULINO,0,3,3
SC,PARAÍSO,4212239,FEMININO,0,1,1
SC,PARAÍSO,4212239,MASCULINO,0,1,1
SC,PASSO DE TORRES,4212254,MASCULINO,0,3,3
SC,PASSOS MAIA,4212270,MASCULINO,0,2,2
SC,PAULO LOPES,4212304,MASCULINO,0,3,3
SC,PEDRAS GRANDES,4212403,MASCULINO,0,2,2
SC,PENHA,4212502,MASCULINO,0,6,6
SC,PERITIBA,4212601,MASCULINO,0,3,3
SC,PESCARIA BRAVA,4212650,MASCULINO,0,2,2
SC,PETROLÂNDIA,4212700,MASCULINO,0,2,2
SC,PINHALZINHO,4212908,MASCULINO,0,3,3
SC,PINHEIRO PRETO,4213005,FEMININO,0,1,1
SC,PINHEIRO PRETO,4213005,MASCULINO,0,2,2
SC,PIRATUBA,4213104,MASCULINO,0,2,2
SC,PLANALTO ALEGRE,4213153,MASCULINO,0,3,3
SC,POMERODE,4213203,MASCULINO,0,5,5
SC,PONTE ALTA,4213302,MASCULINO,0,3,3
SC,PONTE ALTA DO NORTE,4213351,MASCULINO,0,2,2
SC,PONTE SERRADA,4213401,FEMININO,0,1,1
SC,PONTE SERRADA,4213401,MASCULINO,0,2,2
SC,PORTO BELO,4213500,MASCULINO,0,2,2
SC,PORTO UNIÃO,4213609,MASCULINO,0,4,4
SC,POUSO REDONDO,4213708,MASCULINO,0,2,2
SC,PRAIA GRANDE,4213807,MASCULINO,0,2,2
SC,PRESIDENTE CASTELO BRANCO,4213906,MASCULINO,0,2,2
SC,PRESIDENTE GETÚLIO,4214003,FEMININO,0,1,1
SC,PRESIDENTE GETÚLIO,4214003,MASCULINO,0,2,2
SC,PRESIDENTE NEREU,4214102,MASCULINO,0,2,2
SC,PRINCESA,4214151,MASCULINO,0,2,2
SC,QUILOMBO,4214201,MASCULINO,0,2,2
SC,RANCHO QUEIMADO,4214300,FEMININO,0,1,1
SC,RANCHO QUEIMADO,4214300,MASCULINO,0,1,1
SC,RIO DAS ANTAS,4214409,MASCULINO,0,3,3
SC,RIO DO CAMPO,4214508,MASCULINO,0,2,2
SC,RIO DO OESTE,4214607,MASCULINO,0,2,2
SC,RIO DO SUL,4214805,MASCULINO,0,5,5
SC,RIO DOS CEDROS,4214706,MASCULINO,0,3,3
SC,RIO FORTUNA,4214904,MASCULINO,0,2,2
SC,RIO NEGRINHO,4215000,MASCULINO,0,4,4
SC,RIO RUFINO,4215059,MASCULINO,0,3,3
SC,RIQUEZA,4215075,MASCULINO,0,2,2
SC,RODEIO,4215109,MASCULINO,0,2,2
SC,ROMELÂNDIA,4215208,MASCULINO,0,4,4
SC,SALETE,4215307,FEMININO,0,1,1
SC,SALETE,4215307,MASCULINO,0,1,1
SC,SALTINHO,4215356,MASCULINO,0,2,2
SC,SALTO VELOSO,4215406,MASCULINO,0,2,2
SC,SANGÃO,4215455,MASCULINO,0,3,3
SC,SANTA CECÍLIA,4215505,FEMININO,0,2,2
SC,SANTA CECÍLIA,4215505,MASCULINO,0,1,1
SC,SANTA HELENA,4215554,MASCULINO,0,3,3
SC,SANTA ROSA DE LIMA,4215604,MASCULINO,0,2,2
SC,SANTA ROSA DO SUL,4215653,MASCULINO,0,3,3
SC,SANTA TEREZINHA,4215679,FEMININO,0,1,1
SC,SANTA TEREZINHA,4215679,MASCULINO,0,2,2
SC,SANTA TEREZINHA DO PROGRESSO,4215695,FEMININO,0,1,1
SC,SANTA TEREZINHA DO PROGRESSO,4215695,MASCULINO,0,1,1
SC,SANTIAGO DO SUL,4215687,MASCULINO,0,2,2
SC,SANTO AMARO DA IMPERATRIZ,4215703,MASCULINO,0,4,4
SC,SÃO BENTO DO SUL,4215802,MASCULINO,0,6,6
SC,SÃO BERNARDINO,4215752,MASCULINO,0,3,3
SC,SÃO BONIFÁCIO,4215901,MASCULINO,0,2,2
SC,SÃO CARLOS,4216008,MASCULINO,0,3,3
SC,SÃO CRISTÓVÃO DO SUL,4216057,FEMININO,0,2,2
SC,SÃO DOMINGOS,4216107,FEMININO,0,1,1
SC,SÃO DOMINGOS,4216107,MASCULINO,0,2,2
SC,SÃO FRANCISCO DO SUL,4216206,MASCULINO,0,6,6
SC,SÃO JOÃO BATISTA,4216305,FEMININO,0,1,1
SC,SÃO JOÃO BATISTA,4216305,MASCULINO,0,4,4
SC,SÃO JOÃO DO ITAPERIÚ,4216354,MASCULINO,0,2,2
SC,SÃO JOÃO DO OESTE,4216255,MASCULINO,0,2,2
SC,SÃO JOÃO DO SUL,4216404,MASCULINO,0,2,2
SC,SÃO JOAQUIM,4216503,MASCULINO,0,3,3
SC,SÃO JOSÉ,4216602,MASCULINO,0,9,9
SC,SÃO JOSÉ DO CEDRO,4216701,MASCULINO,0,2,2
SC,SÃO JOSÉ DO CERRITO,4216800,MASCULINO,0,2,2
SC,SÃO LOURENÇO DO OESTE,4216909,FEMININO,0,1,1
SC,SÃO LOURENÇO DO OESTE,4216909,MASCULINO,0,1,1
SC,SÃO LUDGERO,4217006,MASCULINO,0,2,2
SC,SÃO MARTINHO,4217105,FEMININO,0,1,1
SC,SÃO MARTINHO,4217105,MASCULINO,0,1,1
SC,SÃO MIGUEL DA BOA VISTA,4217154,MASCULINO,0,2,2
SC,SÃO MIGUEL DO OESTE,4217204,MASCULINO,0,3,3
SC,SÃO PEDRO DE ALCÂNTARA,4217253,MASCULINO,0,4,4
SC,SAUDADES,4217303,MASCULINO,0,2,2
SC,SCHROEDER,4217402,MASCULINO,0,6,6
SC,SEARA,4217501,FEMININO,0,1,1
SC,SEARA,4217501,MASCULINO,0,1,1
SC,SERRA ALTA,4217550,MASCULINO,0,2,2
SC,SIDERÓPOLIS,4217600,MASCULINO,0,4,4
SC,SOMBRIO,4217709,FEMININO,0,1,1
SC,SOMBRIO,4217709,MASCULINO,0,2,2
SC,SUL BRASIL,4217758,MASCULINO,0,2,2
SC,TAIÓ,4217808,FEMININO,0,2,2
SC,TAIÓ,4217808,MASCULINO,0,3,3
SC,TANGARÁ,4217907,MASCULINO,0,2,2
SC,TIGRINHOS,4217956,FEMININO,0,1,1
SC,TIGRINHOS,4217956,MASCULINO,0,1,1
SC,TIJUCAS,4218004,FEMININO,0,1,1
SC,TIJUCAS,4218004,MASCULINO,0,4,4
SC,TIMBÉ DO SUL,4218103,MASCULINO,0,2,2
SC,TIMBÓ,4218202,MASCULINO,0,4,4
SC,TIMBÓ GRANDE,4218251,MASCULINO,0,3,3
SC,TRÊS BARRAS,4218301,MASCULINO,0,6,6
SC,TREVISO,4218350,MASCULINO,0,2,2
SC,TREZE DE MAIO,4218400,MASCULINO,0,3,3
SC,TREZE TÍLIAS,4218509,MASCULINO,0,2,2
SC,TROMBUDO CENTRAL,4218608,FEMININO,0,1,1
SC,TROMBUDO CENTRAL,4218608,MASCULINO,0,2,2
SC,TUBARÃO,4218707,MASCULINO,0,5,5
SC,TUNÁPOLIS,4218756,MASCULINO,0,2,2
SC,TURVO,4218806,MASCULINO,0,3,3
SC,UNIÃO DO OESTE,4218855,MASCULINO,0,2,2
SC,URUBICI,4218905,FEMININO,0,1,1
SC,URUBICI,4218905,MASCULINO,0,1,1
SC,URUPEMA,4218954,MASCULINO,0,2,2
SC,URUSSANGA,4219002,FEMININO,0,1,1
SC,URUSSANGA,4219002,MASCULINO,0,2,2
SC,VARGEÃO,4219101,MASCULINO,0,2,2
SC,VARGEM,4219150,FEMININO,0,1,1
SC,VARGEM,4219150,MASCULINO,0,1,1
SC,VARGEM BONITA,4219176,FEMININO,0,1,1
SC,VARGEM BONITA,4219176,MASCULINO,0,1,1
SC,VIDAL RAMOS,4219200,MASCULINO,0,2,2
SC,VIDEIRA,4219309,MASCULINO,0,2,2
SC,VITOR MEIRELES,4219358,MASCULINO,0,3,3
SC,WITMARSUM,4219408,MASCULINO,0,3,3
SC,XANXERÊ,4219507,MASCULINO,0,6,6
SC,XAVANTINA,4219606,MASCULINO,0,2,2
SC,XAXIM,4219705,MASCULINO,0,4,4
SC,ZORTÉA,4219853,FEMININO,0,1,1
SC,ZORTÉA,4219853,MASCULINO,0,2,2
SE,AMPARO DE SÃO FRANCISCO,2800100,FEMININO,0,1,1
SE,AMPARO DE SÃO FRANCISCO,2800100,MASCULINO,0,2,2
SE,AQUIDABÃ,2800209,MASCULINO,0,3,3
SE,ARACAJU,2800308,FEMININO,1,3,3
SE,ARACAJU,2800308,MASCULINO,1,8,8
SE,ARAUÁ,2800407,MASCULINO,0,3,3
SE,AREIA BRANCA,2800506,MASCULINO,0,4,4
SE,BARRA DOS COQUEIROS,2800605,MASCULINO,0,5,5
SE,BOQUIM,2800670,MASCULINO,0,3,3
