codigo_ibge,candidaturas,sigla_uf,BRANCA,PARDA,PRETA,INDÍGENA,SEM INFORMAÇÃO,AMARELA
4214805,5,SC,5,0,0,0,0,0
4214706,3,SC,3,0,0,0,0,0
4214904,2,SC,2,0,0,0,0,0
4215000,4,SC,4,0,0,0,0,0
4215059,3,SC,3,0,0,0,0,0
4215075,2,SC,2,0,0,0,0,0
4215109,2,SC,2,0,0,0,0,0
4215208,4,SC,4,0,0,0,0,0
4215307,2,SC,2,0,0,0,0,0
4215356,2,SC,2,0,0,0,0,0
4215406,2,SC,2,0,0,0,0,0
4215455,3,SC,3,0,0,0,0,0
4215505,3,SC,3,0,0,0,0,0
4215554,3,SC,3,0,0,0,0,0
4215604,2,SC,2,0,0,0,0,0
4215653,3,SC,3,0,0,0,0,0
4215679,3,SC,3,0,0,0,0,0
4215695,2,SC,2,0,0,0,0,0
4215687,2,SC,2,0,0,0,0,0
4215703,4,SC,4,0,0,0,0,0
4215802,6,SC,5,0,1,0,0,0
4215752,3,SC,3,0,0,0,0,0
4215901,2,SC,2,0,0,0,0,0
4216008,3,SC,3,0,0,0,0,0
4216057,2,SC,2,0,0,0,0,0
4216107,3,SC,3,0,0,0,0,0
4216206,6,SC,6,0,0,0,0,0
4216305,5,SC,5,0,0,0,0,0
4216354,2,SC,2,0,0,0,0,0
4216255,2,SC,2,0,0,0,0,0
4216404,2,SC,2,0,0,0,0,0
4216503,3,SC,3,0,0,0,0,0
4216602,9,SC,9,0,0,0,0,0
4216701,2,SC,2,0,0,0,0,0
4216800,2,SC,2,0,0,0,0,0
4216909,2,SC,2,0,0,0,0,0
4217006,2,SC,2,0,0,0,0,0
4217105,2,SC,2,0,0,0,0,0
4217154,2,SC,2,0,0,0,0,0
4217204,3,SC,3,0,0,0,0,0
4217253,4,SC,4,0,0,0,0,0
4217303,2,SC,2,0,0,0,0,0
4217402,6,SC,6,0,0,0,0,0
4217501,2,SC,2,0,0,0,0,0
4217550,2,SC,2,0,0,0,0,0
4217600,4,SC,3,0,1,0,0,0
4217709,3,SC,3,0,0,0,0,0
4217758,2,SC,2,0,0,0,0,0
4217808,5,SC,5,0,0,0,0,0
4217907,2,SC,2,0,0,0,0,0
4217956,2,SC,2,0,0,0,0,0
4218004,5,SC,5,0,0,0,0,0
4218103,2,SC,2,0,0,0,0,0
4218202,4,SC,4,0,0,0,0,0
4218251,3,SC,3,0,0,0,0,0
4218301,6,SC,4,0,0,0,0,2
4218350,2,SC,2,0,0,0,0,0
4218400,3,SC,3,0,0,0,0,0
4218509,2,SC,2,0,0,0,0,0
4218608,3,SC,3,0,0,0,0,0
4218707,5,SC,5,0,0,0,0,0
4218756,2,SC,2,0,0,0,0,0
4218806,3,SC,3,0,0,0,0,0
4218855,2,SC,2,0,0,0,0,0
4218905,2,SC,2,0,0,0,0,0
4218954,2,SC,2,0,0,0,0,0
4219002,3,SC,3,0,0,0,0,0
4219101,2,SC,2,0,0,0,0,0
4219150,2,SC,2,0,0,0,0,0
4219176,2,SC,1,1,0,0,0,0
4219200,2,SC,2,0,0,0,0,0
4219309,2,SC,2,0,0,0,0,0
4219358,3,SC,3,0,0,0,0,0
4219408,3,SC,3,0,0,0,0,0
4219507,6,SC,6,0,0,0,0,0
4219606,2,SC,2,0,0,0,0,0
4219705,4,SC,4,0,0,0,0,0
4219853,3,SC,3,0,0,0,0,0
2800100,3,SE,2,1,0,0,0,0
2800209,3,SE,2,1,0,0,0,0
2800308,11,SE,4,5,2,0,0,0
2800407,3,SE,1,2,0,0,0,0
2800506,4,SE,3,1,0,0,0,0
2800605,5,SE,1,4,0,0,0,0
2800670,3,SE,1,2,0,0,0,0
2800704,2,SE,1,1,0,0,0,0
2801009,3,SE,0,3,0,0,0,0
2801108,2,SE,2,0,0,0,0,0
2801207,5,SE,0,4,0,0,1,0
2801306,5,SE,3,2,0,0,0,0
2801405,4,SE,0,2,2,0,0,0
2801504,4,SE,1,3,0,0,0,0
2801603,2,SE,2,0,0,0,0,0
2801702,4,SE,0,3,1,0,0,0
2801900,2,SE,0,2,0,0,0,0
2802007,2,SE,1,0,1,0,0,0
2802106,5,SE,1,3,1,0,0,0
2802205,2,SE,0,2,0,0,0,0
2802304,2,SE,0,2,0,0,0,0
2802403,3,SE,0,3,0,0,0,0
2802502,2,SE,0,2,0,0,0,0
2802601,2,SE,0,2,0,0,0,0
2802700,2,SE,0,2,0,0,0,0
2802809,4,SE,2,2,0,0,0,0
2802908,5,SE,2,3,0,0,0,0
2803005,2,SE,1,1,0,0,0,0
2803104,2,SE,2,0,0,0,0,0
2803203,6,SE,0,5,1,0,0,0
2803302,3,SE,1,2,0,0,0,0
2803401,4,SE,0,4,0,0,0,0
2803500,5,SE,4,1,0,0,0,0
2803609,6,SE,2,4,0,0,0,0
2803708,2,SE,2,0,0,0,0,0
2803807,3,SE,2,1,0,0,0,0
2803906,2,SE,1,1,0,0,0,0
2804003,3,SE,1,2,0,0,0,0
2804102,2,SE,1,1,0,0,0,0
2804201,3,SE,1,0,2,0,0,0
2804300,2,SE,1,1,0,0,0,0
2804409,4,SE,1,3,0,0,0,0
2804458,2,SE,0,2,0,0,0,0
2804508,6,SE,0,5,1,0,0,0
2804607,2,SE,0,1,1,0,0,0
2804706,3,SE,2,1,0,0,0,0
2804805,7,SE,2,5,0,0,0,0
2804904,3,SE,2,1,0,0,0,0
2805000,2,SE,1,1,0,0,0,0
2805109,3,SE,1,2,0,0,0,0
2805208,2,SE,0,2,0,0,0,0
2805307,5,SE,2,2,1,0,0,0
2805406,3,SE,1,2,0,0,0,0
2805505,3,SE,1,2,0,0,0,0
2805604,4,SE,4,0,0,0,0,0
2805703,4,SE,2,2,0,0,0,0
2805802,2,SE,0,2,0,0,0,0
2805901,2,SE,0,2,0,0,0,0
2806008,4,SE,3,1,0,0,0,0
2806107,3,SE,1,2,0,0,0,0
2806206,3,SE,0,3,0,0,0,0
2806305,3,SE,1,2,0,0,0,0
2806503,2,SE,1,1,0,0,0,0
2806404,2,SE,1,1,0,0,0,0
2806602,10,SE,1,6,3,0,0,0
2806701,6,SE,2,3,1,0,0,0
2806800,2,SE,1,1,0,0,0,0
2806909,2,SE,2,0,0,0,0,0
2807006,2,SE,1,1,0,0,0,0
2807105,3,SE,3,0,0,0,0,0
2807204,3,SE,1,2,0,0,0,0
2807303,2,SE,1,1,0,0,0,0
2807402,4,SE,0,4,0,0,0,0
2807501,4,SE,3,1,0,0,0,0
2807600,3,SE,2,1,0,0,0,0
3500105,2,SP,1,1,0,0,0,0
3500204,2,SP,1,1,0,0,0,0
3500303,3,SP,2,0,1,0,0,0
3500402,3,SP,3,0,0,0,0,0
3500501,3,SP,3,0,0,0,0,0
3500550,3,SP,2,1,0,0,0,0
3500600,3,SP,3,0,0,0,0,0
3500709,7,SP,6,1,0,0,0,0
3500758,2,SP,1,1,0,0,0,0
3500808,3,SP,2,1,0,0,0,0
3500907,3,SP,3,0,0,0,0,0
3501004,3,SP,3,0,0,0,0,0
3501103,3,SP,2,1,0,0,0,0
3501152,3,SP,3,0,0,0,0,0
3501202,3,SP,2,0,1,0,0,0
3501301,2,SP,2,0,0,0,0,0
3501400,2,SP,2,0,0,0,0,0
3501509,2,SP,2,0,0,0,0,0
3501608,9,SP,8,0,1,0,0,0
3501707,5,SP,5,0,0,0,0,0
3501806,4,SP,2,2,0,0,0,0
3501905,7,SP,7,0,0,0,0,0
3502002,3,SP,3,0,0,0,0,0
3502101,4,SP,3,0,0,0,0,1
3502200,6,SP,6,0,0,0,0,0
3502309,3,SP,3,0,0,0,0,0
3502408,2,SP,2,0,0,0,0,0
3502507,7,SP,7,0,0,0,0,0
3502606,3,SP,2,1,0,0,0,0
3502705,5,SP,4,1,0,0,0,0
3502754,6,SP,5,1,0,0,0,0
3502804,8,SP,6,0,1,0,0,1
3502903,5,SP,4,1,0,0,0,0
3503000,3,SP,2,1,0,0,0,0
3503109,4,SP,3,0,1,0,0,0
3503158,3,SP,1,2,0,0,0,0
3503208,9,SP,7,0,2,0,0,0
3503307,5,SP,5,0,0,0,0,0
3503356,2,SP,2,0,0,0,0,0
3503406,3,SP,3,0,0,0,0,0
3503505,4,SP,3,1,0,0,0,0
3503604,2,SP,2,0,0,0,0,0
3503703,6,SP,6,0,0,0,0,0
3503802,8,SP,7,0,1,0,0,0
3503901,10,SP,9,1,0,0,0,0
3503950,3,SP,2,1,0,0,0,0
3504008,5,SP,5,0,0,0,0,0
3504107,8,SP,6,1,0,0,0,1
3504206,3,SP,3,0,0,0,0,0
3504305,4,SP,3,1,0,0,0,0
3504404,2,SP,2,0,0,0,0,0
3504503,6,SP,6,0,0,0,0,0
3504602,6,SP,5,1,0,0,0,0
3504701,2,SP,2,0,0,0,0,0
3504800,2,SP,2,0,0,0,0,0
3504909,4,SP,3,1,0,0,0,0
3505005,3,SP,3,0,0,0,0,0
3505104,3,SP,1,2,0,0,0,0
3505203,4,SP,4,0,0,0,0,0
3505302,4,SP,4,0,0,0,0,0
3505351,4,SP,3,1,0,0,0,0
3505401,2,SP,2,0,0,0,0,0
3505500,8,SP,8,0,0,0,0,0
3505609,7,SP,3,4,0,0,0,0
3505708,7,SP,6,0,0,0,1,0
3505807,3,SP,2,1,0,0,0,0
3505906,4,SP,3,0,1,0,0,0
3506003,15,SP,12,0,3,0,0,0
3506102,5,SP,5,0,0,0,0,0
3506201,3,SP,2,1,0,0,0,0
3506300,2,SP,2,0,0,0,0,0
3506359,8,SP,4,3,1,0,0,0
3506409,1,SP,1,0,0,0,0,0
3506508,6,SP,6,0,0,0,0,0
3506607,8,SP,3,3,1,0,0,1
3506706,3,SP,3,0,0,0,0,0
3506805,3,SP,3,0,0,0,0,0
3506904,2,SP,2,0,0,0,0,0
3507001,5,SP,5,0,0,0,0,0
3507100,5,SP,3,1,1,0,0,0
3507159,2,SP,2,0,0,0,0,0
3507209,3,SP,1,2,0,0,0,0
3507308,1,SP,1,0,0,0,0,0
3507407,4,SP,4,0,0,0,0,0
3507456,2,SP,1,1,0,0,0,0
3507506,6,SP,5,0,1,0,0,0
3507605,4,SP,4,0,0,0,0,0
3507704,3,SP,3,0,0,0,0,0
3507753,2,SP,2,0,0,0,0,0
3507803,2,SP,2,0,0,0,0,0
3507902,3,SP,3,0,0,0,0,0
3508009,4,SP,4,0,0,0,0,0
3508108,3,SP,3,0,0,0,0,0
3508207,3,SP,3,0,0,0,0,0
3508306,4,SP,4,0,0,0,0,0
3508405,3,SP,3,0,0,0,0,0
3508504,12,SP,10,1,1,0,0,0
3508603,5,SP,5,0,0,0,0,0
3508702,4,SP,3,0,0,0,1,0
3508801,7,SP,7,0,0,0,0,0
3508900,4,SP,4,0,0,0,0,0
3509007,4,SP,3,0,1,0,0,0
3509106,2,SP,0,2,0,0,0,0
3509205,7,SP,6,0,1,0,0,0
3509254,2,SP,1,1,0,0,0,0
3509304,4,SP,3,1,0,0,0,0
3509403,4,SP,3,1,0,0,0,0
3509452,2,SP,2,0,0,0,0,0
3509502,14,SP,9,3,2,0,0,0
3509601,9,SP,8,1,0,0,0,0
3509700,5,SP,4,0,1,0,0,0
3509809,2,SP,2,0,0,0,0,0
3509908,6,SP,3,1,1,0,1,0
3509957,3,SP,2,1,0,0,0,0
3510005,4,SP,4,0,0,0,0,0
3510104,2,SP,2,0,0,0,0,0
3510153,4,SP,3,1,0,0,0,0
3510203,4,SP,4,0,0,0,0,0
3510302,2,SP,2,0,0,0,0,0
3510401,9,SP,8,1,0,0,0,0
3510500,9,SP,8,1,0,0,0,0
3510609,11,SP,10,0,1,0,0,0
3510708,3,SP,3,0,0,0,0,0
3510807,2,SP,2,0,0,0,0,0
3510906,3,SP,2,1,0,0,0,0
3511003,3,SP,3,0,0,0,0,0
3511102,4,SP,4,0,0,0,0,0
3511201,7,SP,6,1,0,0,0,0
3511300,2,SP,2,0,0,0,0,0
3511409,5,SP,5,0,0,0,0,0
3511508,5,SP,5,0,0,0,0,0
3511607,2,SP,2,0,0,0,0,0
3511706,4,SP,3,1,0,0,0,0
3557204,2,SP,2,0,0,0,0,0
3511904,4,SP,4,0,0,0,0,0
3512001,3,SP,3,0,0,0,0,0
3512100,2,SP,2,0,0,0,0,0
3512209,4,SP,4,0,0,0,0,0
3512308,7,SP,7,0,0,0,0,0
3512407,3,SP,3,0,0,0,0,0
3512506,2,SP,2,0,0,0,0,0
3512605,3,SP,3,0,0,0,0,0
3512704,3,SP,2,1,0,0,0,0
3512803,4,SP,2,2,0,0,0,0
3512902,2,SP,2,0,0,0,0,0
3513009,8,SP,7,0,1,0,0,0
3513108,4,SP,4,0,0,0,0,0
3513207,2,SP,2,0,0,0,0,0
3513306,3,SP,3,0,0,0,0,0
3513405,3,SP,2,0,1,0,0,0
3513504,9,SP,4,5,0,0,0,0
3513603,2,SP,2,0,0,0,0,0
3513702,3,SP,3,0,0,0,0,0
3513801,13,SP,8,3,1,0,0,1
3513850,3,SP,2,0,1,0,0,0
3513900,2,SP,2,0,0,0,0,0
3514007,3,SP,3,0,0,0,0,0
3514106,2,SP,2,0,0,0,0,0
3514205,2,SP,2,0,0,0,0,0
3514304,2,SP,2,0,0,0,0,0
3514403,6,SP,6,0,0,0,0,0
3514502,5,SP,3,2,0,0,0,0
3514601,3,SP,3,0,0,0,0,0
3514700,2,SP,2,0,0,0,0,0
3514809,4,SP,2,1,1,0,0,0
3514908,4,SP,4,0,0,0,0,0
3514924,3,SP,2,0,1,0,0,0
3514957,3,SP,3,0,0,0,0,0
3515004,8,SP,6,2,0,0,0,0
3515103,10,SP,6,3,1,0,0,0
3515129,2,SP,2,0,0,0,0,0
3515152,4,SP,4,0,0,0,0,0
3515186,3,SP,3,0,0,0,0,0
3515194,1,SP,1,0,0,0,0,0
3557303,3,SP,3,0,0,0,0,0
3515202,2,SP,2,0,0,0,0,0
3515301,3,SP,2,1,0,0,0,0
3515350,2,SP,1,1,0,0,0,0
3515400,4,SP,4,0,0,0,0,0
3515608,2,SP,2,0,0,0,0,0
3515509,3,SP,3,0,0,0,0,0
3515657,2,SP,2,0,0,0,0,0
3515707,8,SP,6,1,1,0,0,0
3515806,3,SP,2,1,0,0,0,0
3515905,3,SP,3,0,0,0,0,0
3516002,6,SP,4,0,1,0,1,0
3516101,2,SP,2,0,0,0,0,0
3516200,8,SP,7,1,0,0,0,0
3516309,5,SP,3,2,0,0,0,0
3516408,7,SP,6,1,0,0,0,0
3516507,2,SP,2,0,0,0,0,0
3516606,2,SP,2,0,0,0,0,0
3516705,6,SP,6,0,0,0,0,0
3516804,3,SP,3,0,0,0,0,0
3516853,4,SP,4,0,0,0,0,0
3516903,5,SP,3,1,1,0,0,0
3517000,3,SP,3,0,0,0,0,0
3517109,3,SP,3,0,0,0,0,0
3517208,2,SP,2,0,0,0,0,0
3517307,3,SP,3,0,0,0,0,0
3517406,4,SP,4,0,0,0,0,0
3517505,3,SP,3,0,0,0,0,0
3517604,2,SP,1,1,0,0,0,0
3517703,2,SP,2,0,0,0,0,0
3517802,3,SP,2,0,0,0,0,1
3517901,2,SP,2,0,0,0,0,0
3518008,3,SP,3,0,0,0,0,0
3518107,3,SP,2,0,0,0,0,1
3518206,3,SP,3,0,0,0,0,0
3518305,6,SP,6,0,0,0,0,0
3518404,5,SP,5,0,0,0,0,0
3518503,3,SP,1,0,0,0,2,0
3518602,4,SP,3,1,0,0,0,0
3518701,10,SP,10,0,0,0,0,0
3518800,13,SP,12,0,1,0,0,0
3518859,2,SP,0,2,0,0,0,0
3518909,2,SP,2,0,0,0,0,0
3519006,2,SP,2,0,0,0,0,0
3519055,3,SP,2,1,0,0,0,0
3519071,8,SP,6,1,1,0,0,0
3519105,2,SP,2,0,0,0,0,0
3519204,2,SP,2,0,0,0,0,0
3519253,5,SP,5,0,0,0,0,0
3519303,4,SP,4,0,0,0,0,0
3519402,2,SP,2,0,0,0,0,0
3519501,2,SP,2,0,0,0,0,0
3519600,3,SP,3,0,0,0,0,0
3519709,12,SP,11,1,0,0,0,0
3519808,8,SP,5,3,0,0,0,0
3519907,4,SP,4,0,0,0,0,0
3520004,7,SP,7,0,0,0,0,0
3520103,6,SP,5,1,0,0,0,0
3520202,2,SP,2,0,0,0,0,0
3520301,3,SP,3,0,0,0,0,0
3520426,5,SP,4,1,0,0,0,0
3520442,3,SP,3,0,0,0,0,0
3520400,10,SP,6,3,1,0,0,0
3520509,6,SP,5,1,0,0,0,0
3520608,5,SP,5,0,0,0,0,0
3520707,3,SP,3,0,0,0,0,0
3520806,2,SP,2,0,0,0,0,0
3520905,3,SP,3,0,0,0,0,0
3521002,5,SP,5,0,0,0,0,0
3521101,2,SP,2,0,0,0,0,0
3521150,2,SP,2,0,0,0,0,0
3521200,2,SP,1,1,0,0,0,0
3521309,3,SP,2,1,0,0,0,0
3521408,5,SP,4,1,0,0,0,0
3521507,3,SP,3,0,0,0,0,0
3521606,3,SP,3,0,0,0,0,0
3521705,3,SP,3,0,0,0,0,0
3521804,6,SP,5,1,0,0,0,0
3521903,2,SP,2,0,0,0,0,0
3522000,3,SP,3,0,0,0,0,0
3522109,8,SP,7,0,1,0,0,0
3522158,2,SP,1,1,0,0,0,0
3522208,9,SP,4,3,2,0,0,0
3522307,5,SP,5,0,0,0,0,0
3522406,6,SP,6,0,0,0,0,0
3522505,4,SP,2,2,0,0,0,0
3522604,4,SP,4,0,0,0,0,0
3522653,2,SP,2,0,0,0,0,0
3522703,5,SP,5,0,0,0,0,0
3522802,3,SP,3,0,0,0,0,0
3522901,3,SP,3,0,0,0,0,0
3523008,3,SP,1,2,0,0,0,0
3523107,5,SP,3,0,2,0,0,0
3523206,3,SP,3,0,0,0,0,0
3523305,4,SP,3,0,0,0,1,0
3523404,4,SP,4,0,0,0,0,0
3523503,3,SP,3,0,0,0,0,0
3523602,4,SP,4,0,0,0,0,0
3523701,2,SP,2,0,0,0,0,0
3523800,4,SP,3,1,0,0,0,0
3523909,8,SP,6,1,1,0,0,0
3524006,8,SP,6,2,0,0,0,0
3524105,4,SP,4,0,0,0,0,0
3524204,3,SP,3,0,0,0,0,0
3524303,5,SP,5,0,0,0,0,0
3524402,11,SP,9,1,1,0,0,0
3524501,3,SP,3,0,0,0,0,0
3524600,4,SP,4,0,0,0,0,0
3524709,4,SP,4,0,0,0,0,0
3524808,3,SP,3,0,0,0,0,0
3524907,3,SP,3,0,0,0,0,0
3525003,7,SP,6,0,1,0,0,0
3525102,5,SP,4,1,0,0,0,0
3525201,6,SP,3,2,1,0,0,0
3525300,7,SP,5,1,1,0,0,0
3525409,2,SP,2,0,0,0,0,0
3525508,2,SP,2,0,0,0,0,0
3525607,3,SP,3,0,0,0,0,0
3525706,4,SP,3,1,0,0,0,0
3525805,4,SP,3,1,0,0,0,0
3525854,3,SP,3,0,0,0,0,0
3525904,13,SP,11,2,0,0,0,0
3526001,4,SP,4,0,0,0,0,0
3526100,6,SP,5,1,0,0,0,0
3526209,3,SP,3,0,0,0,0,0
3526308,2,SP,2,0,0,0,0,0
3526407,3,SP,3,0,0,0,0,0
3526506,3,SP,2,1,0,0,0,0
3526605,5,SP,4,1,0,0,0,0
3526704,6,SP,6,0,0,0,0,0
3526803,4,SP,4,0,0,0,0,0
3526902,11,SP,8,3,0,0,0,0
3527009,4,SP,4,0,0,0,0,0
3527108,6,SP,6,0,0,0,0,0
3527207,5,SP,4,0,0,1,0,0
3527256,3,SP,3,0,0,0,0,0
3527306,6,SP,5,1,0,0,0,0
3527405,4,SP,3,0,1,0,0,0
3527504,2,SP,2,0,0,0,0,0
3527603,3,SP,3,0,0,0,0,0
3527702,2,SP,2,0,0,0,0,0
3527801,4,SP,4,0,0,0,0,0
3527900,3,SP,2,1,0,0,0,0
3528007,4,SP,3,1,0,0,0,0
3528106,2,SP,2,0,0,0,0,0
3528205,2,SP,2,0,0,0,0,0
3528304,2,SP,1,1,0,0,0,0
3528403,6,SP,4,1,0,0,1,0
3528502,7,SP,6,1,0,0,0,0
3528601,2,SP,2,0,0,0,0,0
3528700,4,SP,3,1,0,0,0,0
3528809,3,SP,3,0,0,0,0,0
3528858,2,SP,2,0,0,0,0,0
3528908,6,SP,3,1,0,0,2,0
3529005,9,SP,9,0,0,0,0,0
3529104,3,SP,3,0,0,0,0,0
3529203,5,SP,4,1,0,0,0,0
3529302,7,SP,6,0,0,0,1,0
3529401,13,SP,10,0,3,0,0,0
3529500,2,SP,1,1,0,0,0,0
3529609,3,SP,3,0,0,0,0,0
3529658,3,SP,1,2,0,0,0,0
3529708,3,SP,2,1,0,0,0,0
3529807,4,SP,4,0,0,0,0,0
3530003,4,SP,4,0,0,0,0,0
3529906,3,SP,3,0,0,0,0,0
3530102,3,SP,1,2,0,0,0,0
3530201,2,SP,2,0,0,0,0,0
3530300,7,SP,5,2,0,0,0,0
3530409,3,SP,3,0,0,0,0,0
3530508,5,SP,5,0,0,0,0,0
3530607,7,SP,6,1,0,0,0,0
3530706,6,SP,5,0,1,0,0,0
3530805,8,SP,8,0,0,0,0,0
3530904,2,SP,2,0,0,0,0,0
3531001,4,SP,4,0,0,0,0,0
3531100,5,SP,4,1,0,0,0,0
3531209,2,SP,2,0,0,0,0,0
3531308,5,SP,5,0,0,0,0,0
3531407,5,SP,4,0,1,0,0,0
3531506,3,SP,3,0,0,0,0,0
3531605,4,SP,4,0,0,0,0,0
3531803,7,SP,6,1,0,0,0,0
3531704,4,SP,4,0,0,0,0,0
3531902,5,SP,3,2,0,0,0,0
3532009,2,SP,2,0,0,0,0,0
3532058,2,SP,2,0,0,0,0,0
3532108,5,SP,3,2,0,0,0,0
3532157,3,SP,1,2,0,0,0,0
3532207,2,SP,1,1,0,0,0,0
3532306,3,SP,3,0,0,0,0,0
3532405,3,SP,3,0,0,0,0,0
3532504,2,SP,2,0,0,0,0,0
3532603,3,SP,3,0,0,0,0,0
3532702,4,SP,3,1,0,0,0,0
3532801,5,SP,5,0,0,0,0,0
3532827,2,SP,2,0,0,0,0,0
3532843,4,SP,3,1,0,0,0,0
3532868,3,SP,3,0,0,0,0,0
3532900,4,SP,3,0,1,0,0,0
3533007,5,SP,5,0,0,0,0,0
3533106,4,SP,3,1,0,0,0,0
3533205,3,SP,2,1,0,0,0,0
3533304,3,SP,3,0,0,0,0,0
3533403,7,SP,5,2,0,0,0,0
3533254,4,SP,4,0,0,0,0,0
3533502,3,SP,3,0,0,0,0,0
3533601,3,SP,3,0,0,0,0,0
3533700,4,SP,3,1,0,0,0,0
3533809,5,SP,4,1,0,0,0,0
3533908,4,SP,3,0,1,0,0,0
3534005,3,SP,3,0,0,0,0,0
3534104,2,SP,2,0,0,0,0,0
3534203,2,SP,1,1,0,0,0,0
3534302,4,SP,3,0,1,0,0,0
3534401,7,SP,6,0,1,0,0,0
3534500,2,SP,2,0,0,0,0,0
3534609,3,SP,2,1,0,0,0,0
3534708,2,SP,2,0,0,0,0,0
3534807,3,SP,3,0,0,0,0,0
3534757,2,SP,2,0,0,0,0,0
3534906,5,SP,5,0,0,0,0,0
3535002,4,SP,4,0,0,0,0,0
3535101,4,SP,3,1,0,0,0,0
3535200,2,SP,2,0,0,0,0,0
3535309,5,SP,5,0,0,0,0,0
3535408,3,SP,2,0,0,0,1,0
3535507,6,SP,6,0,0,0,0,0
3535606,4,SP,4,0,0,0,0,0
3535705,5,SP,4,1,0,0,0,0
3535804,3,SP,2,0,1,0,0,0
3535903,2,SP,2,0,0,0,0,0
3536000,3,SP,3,0,0,0,0,0
3536109,2,SP,2,0,0,0,0,0
3536208,4,SP,3,0,1,0,0,0
3536257,2,SP,2,0,0,0,0,0
3536307,3,SP,2,1,0,0,0,0
3536406,3,SP,3,0,0,0,0,0
3536505,6,SP,4,1,1,0,0,0
3536570,2,SP,2,0,0,0,0,0
3536604,4,SP,3,1,0,0,0,0
3536703,3,SP,3,0,0,0,0,0
3536802,1,SP,1,0,0,0,0,0
3536901,2,SP,2,0,0,0,0,0
3537008,2,SP,2,0,0,0,0,0
3537107,8,SP,7,1,0,0,0,0
3537156,3,SP,3,0,0,0,0,0
3537206,5,SP,1,3,0,0,1,0
3537305,6,SP,6,0,0,0,0,0
3537404,2,SP,2,0,0,0,0,0
3537503,3,SP,2,1,0,0,0,0
3537602,9,SP,8,1,0,0,0,0
3537701,2,SP,1,1,0,0,0,0
3537800,3,SP,2,0,0,1,0,0
3537909,4,SP,3,0,0,0,0,1
3538006,7,SP,6,1,0,0,0,0
3538105,3,SP,3,0,0,0,0,0
3538204,5,SP,5,0,0,0,0,0
3538303,2,SP,2,0,0,0,0,0
3538501,3,SP,3,0,0,0,0,0
3538600,4,SP,4,0,0,0,0,0
3538709,12,SP,10,1,1,0,0,0
3538808,2,SP,2,0,0,0,0,0
3538907,3,SP,2,1,0,0,0,0
3539004,2,SP,1,1,0,0,0,0
3539103,7,SP,7,0,0,0,0,0
3539202,3,SP,3,0,0,0,0,0
3539301,7,SP,6,0,1,0,0,0
3539400,3,SP,3,0,0,0,0,0
3539509,3,SP,3,0,0,0,0,0
3539608,3,SP,2,1,0,0,0,0
3539707,2,SP,2,0,0,0,0,0
3539806,10,SP,7,2,1,0,0,0
3539905,2,SP,2,0,0,0,0,0
3540002,4,SP,4,0,0,0,0,0
3540101,2,SP,2,0,0,0,0,0
3540200,4,SP,2,1,1,0,0,0
3540259,3,SP,3,0,0,0,0,0
3540309,3,SP,2,0,1,0,0,0
3540408,2,SP,2,0,0,0,0,0
3540507,3,SP,1,0,0,0,2,0
3540606,3,SP,3,0,0,0,0,0
3540705,3,SP,3,0,0,0,0,0
3540754,5,SP,5,0,0,0,0,0
3540804,2,SP,2,0,0,0,0,0
3540853,3,SP,1,0,2,0,0,0
3540903,4,SP,4,0,0,0,0,0
3541000,8,SP,6,1,0,1,0,0
3541059,2,SP,2,0,0,0,0,0
3541109,6,SP,5,0,1,0,0,0
3541208,4,SP,3,0,0,0,0,1
3541307,4,SP,4,0,0,0,0,0
3541406,12,SP,11,1,0,0,0,0
3541505,8,SP,7,1,0,0,0,0
3541604,3,SP,3,0,0,0,0,0
3541653,3,SP,3,0,0,0,0,0
3541703,2,SP,2,0,0,0,0,0
3541802,3,SP,2,1,0,0,0,0
3541901,3,SP,3,0,0,0,0,0
3542008,2,SP,2,0,0,0,0,0
3542107,5,SP,3,2,0,0,0,0
3542206,4,SP,4,0,0,0,0,0
3542305,2,SP,2,0,0,0,0,0
3542404,3,SP,3,0,0,0,0,0
3542503,3,SP,3,0,0,0,0,0
3542602,6,SP,6,0,0,0,0,0
3542701,2,SP,2,0,0,0,0,0
3542800,3,SP,3,0,0,0,0,0
3542909,6,SP,4,1,1,0,0,0
3543006,3,SP,3,0,0,0,0,0
3543105,2,SP,2,0,0,0,0,0
3543204,3,SP,3,0,0,0,0,0
3543238,2,SP,2,0,0,0,0,0
3543253,3,SP,3,0,0,0,0,0
3543303,5,SP,5,0,0,0,0,0
3543402,11,SP,10,0,1,0,0,0
3543600,2,SP,2,0,0,0,0,0
3543709,4,SP,4,0,0,0,0,0
3543808,3,SP,3,0,0,0,0,0
3543907,9,SP,8,0,1,0,0,0
3544004,4,SP,4,0,0,0,0,0
3544103,6,SP,4,0,1,0,0,1
3544202,2,SP,2,0,0,0,0,0
3543501,3,SP,3,0,0,0,0,0
3544251,6,SP,4,2,0,0,0,0
3544301,4,SP,4,0,0,0,0,0
3544400,2,SP,1,0,0,0,0,1
3544509,4,SP,4,0,0,0,0,0
3544608,3,SP,3,0,0,0,0,0
3544707,2,SP,2,0,0,0,0,0
3544806,5,SP,5,0,0,0,0,0
3544905,2,SP,2,0,0,0,0,0
3545001,5,SP,5,0,0,0,0,0
3545100,2,SP,2,0,0,0,0,0
3545159,4,SP,4,0,0,0,0,0
3545209,4,SP,4,0,0,0,0,0
